timestamp,gram,status_text,status_num
2025-12-29 07:25:28,1 gr,BELUM TERSEDIA,1
2025-12-29 07:25:28,2 gr,BELUM TERSEDIA,1
2025-12-29 07:25:28,3 gr,BELUM TERSEDIA,1
2025-12-29 07:25:28,5 gr,BELUM TERSEDIA,1
2025-12-29 07:25:28,10 gr,BELUM TERSEDIA,1
2025-12-29 07:26:51,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:26:51,1 gr,BELUM TERSEDIA,1
2025-12-29 07:26:51,2 gr,BELUM TERSEDIA,1
2025-12-29 07:26:51,3 gr,BELUM TERSEDIA,1
2025-12-29 07:26:51,5 gr,BELUM TERSEDIA,1
2025-12-29 07:26:51,10 gr,BELUM TERSEDIA,1
2025-12-29 07:28:12,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:28:12,1 gr,BELUM TERSEDIA,1
2025-12-29 07:28:12,2 gr,BELUM TERSEDIA,1
2025-12-29 07:28:12,3 gr,BELUM TERSEDIA,1
2025-12-29 07:28:12,5 gr,BELUM TERSEDIA,1
2025-12-29 07:28:12,10 gr,BELUM TERSEDIA,1
2025-12-29 07:29:32,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:29:32,1 gr,BELUM TERSEDIA,1
2025-12-29 07:29:32,2 gr,BELUM TERSEDIA,1
2025-12-29 07:29:32,3 gr,BELUM TERSEDIA,1
2025-12-29 07:29:32,5 gr,BELUM TERSEDIA,1
2025-12-29 07:29:32,10 gr,BELUM TERSEDIA,1
2025-12-29 07:30:52,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:30:52,1 gr,BELUM TERSEDIA,1
2025-12-29 07:30:52,2 gr,BELUM TERSEDIA,1
2025-12-29 07:30:52,3 gr,BELUM TERSEDIA,1
2025-12-29 07:30:52,5 gr,BELUM TERSEDIA,1
2025-12-29 07:30:52,10 gr,BELUM TERSEDIA,1
2025-12-29 07:32:15,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:32:15,1 gr,BELUM TERSEDIA,1
2025-12-29 07:32:15,2 gr,BELUM TERSEDIA,1
2025-12-29 07:32:15,3 gr,BELUM TERSEDIA,1
2025-12-29 07:32:15,5 gr,BELUM TERSEDIA,1
2025-12-29 07:32:15,10 gr,BELUM TERSEDIA,1
2025-12-29 07:33:38,0.5 gr,BELUM TERSEDIA,1
2025-12-29 07:33:38,1 gr,BELUM TERSEDIA,1
